orgImgName,imgName,face_x,face_y,face_w,face_h,eye1_x,eye1_y,eye2_x,eye2_y,occluder_x,occluder_y,occluder_w,occluder_h,occluder_type,occluder_degree,gender,race,orientation,glasses_x,glasses_y,glasses_w,glasses_h
imple_20711.jpg,train_00001866.jpg,64,39,78,54,83,52,112,51,4,17,69,52,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20712.jpg,train_00001867.jpg,49,57,89,106,82,85,114,84,6,29,88,64,1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20713.jpg,train_00001868.jpg,40,60,107,74,69,80,114,81,4,23,100,53,1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20714.jpg,train_00001869.jpg,44,62,116,65,78,77,126,78,1,27,107,59,1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20715.jpg,train_00001870.jpg,22,32,92,75,63,53,95,55,3,24,81,72,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20716.jpg,train_00001871.jpg,33,48,106,85,74,67,124,70,3,23,99,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20717.jpg,train_00001872.jpg,37,36,98,79,78,57,119,60,7,24,91,74,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20718.jpg,train_00001873.jpg,38,40,147,89,75,71,130,64,12,36,133,83,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20719.jpg,train_00001874.jpg,115,71,26,28,130,77,137,76,4,7,24,27,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
imple_20720.jpg,train_00001875.jpg,86,38,73,78,112,50,140,65,1,25,52,77,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20721.jpg,train_00001876.jpg,38,67,129,117,81,96,143,90,10,26,120,112,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20722.jpg,train_00001877.jpg,40,40,141,121,81,75,143,75,6,32,126,117,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20723.jpg,train_00001878.jpg,118,37,17,25,124,45,130,43,1,10,16,23,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20724.jpg,train_00001879.jpg,124,24,18,26,128,32,134,31,2,10,15,24,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20725.jpg,train_00001880.jpg,20,26,191,154,61,66,150,67,5,38,170,150,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20726.jpg,train_00001881.jpg,31,67,98,59,65,83,105,88,4,22,89,57,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20727.jpg,train_00001882.jpg,15,64,112,90,35,91,73,84,10,33,98,89,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20728.jpg,train_00001883.jpg,74,87,33,47,86,99,100,100,2,16,32,46,1.0,3.0,2.0,2.0,3.0,80.0,109.0,507.0,159.0
imple_20729.jpg,train_00001884.jpg,54,43,50,40,74,54,91,54,8,15,47,36,2.0,3.0,2.0,2.0,3.0,48.0,35.0,158.0,54.0
imple_20730.jpg,train_00001885.jpg,60,53,54,38,81,63,98,61,8,12,46,37,1.0,3.0,2.0,2.0,3.0,93.0,43.0,358.0,118.0
imple_20731.jpg,train_00001886.jpg,88,80,41,29,104,88,122,89,7,10,37,28,1.0,3.0,2.0,2.0,3.0,66.0,66.0,290.0,87.0
imple_20732.jpg,train_00001887.jpg,88,38,41,29,107,48,121,47,6,12,39,29,1.0,3.0,2.0,2.0,3.0,79.0,86.0,286.0,77.0
imple_20733.jpg,train_00001888.jpg,82,61,80,57,117,80,145,78,13,24,68,57,1.0,3.0,2.0,2.0,3.0,187.0,178.0,508.0,141.0
imple_20734.jpg,train_00001889.jpg,81,83,68,48,107,99,129,92,15,18,65,47,1.0,3.0,2.0,2.0,4.0,134.0,157.0,434.0,42.0
imple_20735.jpg,train_00001890.jpg,47,45,136,110,79,74,145,77,4,36,133,108,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20736.jpg,train_00001891.jpg,47,42,158,128,83,78,148,77,3,42,135,124,1.0,3.0,2.0,2.0,3.0,11.0,75.0,449.0,160.0
imple_20737.jpg,train_00001892.jpg,81,53,67,48,91,66,107,68,1,18,50,47,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20738.jpg,train_00001893.jpg,84,69,51,37,95,77,114,77,2,11,44,35,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20739.jpg,train_00001894.jpg,85,67,49,35,94,77,115,77,2,11,45,34,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
imple_20740.jpg,train_00001895.jpg,101,45,52,83,118,66,140,68,3,24,46,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20741.jpg,train_00001896.jpg,48,72,140,84,86,92,140,93,12,25,120,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20742.jpg,train_00001897.jpg,34,65,151,92,72,88,136,87,12,23,137,85,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20743.jpg,train_00001898.jpg,7,96,100,81,35,112,71,116,6,15,87,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20744.jpg,train_00001899.jpg,44,33,58,83,67,50,89,67,3,27,51,79,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20745.jpg,train_00001900.jpg,104,60,40,33,139,69,141,70,16,10,40,31,1.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20746.jpg,train_00001901.jpg,51,62,111,89,85,88,127,81,1,29,105,83,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20747.jpg,train_00001902.jpg,35,44,117,94,81,77,128,74,5,42,112,94,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20748.jpg,train_00001903.jpg,80,60,78,88,109,79,142,96,6,71,51,88,1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20749.jpg,train_00001904.jpg,101,28,35,25,113,34,123,35,4,7,28,24,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20750.jpg,train_00001905.jpg,80,56,123,72,121,74,168,78,5,25,111,71,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20751.jpg,train_00001906.jpg,75,116,29,31,81,125,90,127,1,19,11,31,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20752.jpg,train_00001907.jpg,57,81,118,95,95,104,142,103,0,31,117,91,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20753.jpg,train_00001908.jpg,46,50,105,85,62,71,107,67,1,47,89,83,1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20754.jpg,train_00001909.jpg,49,44,132,106,92,70,156,71,3,35,129,101,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20755.jpg,train_00001910.jpg,80,76,53,86,93,102,113,102,2,43,48,86,1.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20756.jpg,train_00001911.jpg,44,35,65,93,63,57,89,70,3,23,56,87,1.0,3.0,2.0,2.0,3.0,24.0,30.0,140.0,90.0
imple_20757.jpg,train_00001912.jpg,9,71,133,107,66,104,110,107,6,39,113,101,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20758.jpg,train_00001913.jpg,8,48,140,113,59,87,111,94,1,42,126,111,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20759.jpg,train_00001914.jpg,92,102,102,82,123,120,155,128,5,20,76,79,1.0,3.0,1.0,2.0,3.0,23.0,12.0,147.0,95.0
imple_20760.jpg,train_00001915.jpg,39,38,167,135,94,75,153,74,8,40,151,130,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20761.jpg,train_00001916.jpg,83,79,47,38,95,94,111,89,5,14,44,37,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20762.jpg,train_00001917.jpg,76,74,139,112,149,105,200,109,24,41,132,110,1.0,3.0,2.0,2.0,3.0,162.0,82.0,302.0,157.0
imple_20763.jpg,train_00001918.jpg,63,10,145,117,99,51,159,52,31,78,120,116,3.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20764.jpg,train_00001919.jpg,13,79,154,125,55,117,125,109,10,51,154,123,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20765.jpg,train_00001920.jpg,70,54,81,87,95,82,130,81,10,30,74,84,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20766.jpg,train_00001921.jpg,86,45,62,44,123,58,134,68,1,14,45,44,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20767.jpg,train_00001922.jpg,91,47,59,42,128,59,139,68,1,11,47,41,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
imple_20768.jpg,train_00001923.jpg,93,36,47,34,120,45,129,54,1,8,36,33,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20769.jpg,train_00001924.jpg,75,39,58,42,94,51,114,50,6,16,54,42,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20770.jpg,train_00001925.jpg,23,102,68,98,54,121,79,138,3,22,61,97,1.0,3.0,1.0,2.0,3.0,104.0,35.0,272.0,182.0
imple_20771.jpg,train_00001926.jpg,55,35,52,100,73,60,90,63,3,33,43,97,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20772.jpg,train_00001927.jpg,70,47,102,82,91,71,133,70,2,30,78,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20773.jpg,train_00001928.jpg,5,39,116,94,46,62,93,68,4,30,106,92,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20774.jpg,train_00001929.jpg,63,53,127,102,105,84,155,79,4,46,121,101,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20775.jpg,train_00001930.jpg,167,46,53,58,178,65,195,66,9,27,49,57,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20776.jpg,train_00001931.jpg,75,45,43,35,87,60,104,55,13,18,41,34,1.0,3.0,1.0,2.0,3.0,34.0,102.0,184.0,11.0
imple_20777.jpg,train_00001932.jpg,109,82,100,81,122,112,149,103,7,33,85,76,1.0,3.0,1.0,2.0,2.0,7.0,81.0,175.0,43.0
imple_20778.jpg,train_00001933.jpg,36,38,166,134,122,83,171,81,14,54,149,129,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
imple_20779.jpg,train_00001934.jpg,145,62,18,28,148,73,153,71,2,10,15,27,1.0,3.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20780.jpg,train_00001935.jpg,73,36,88,85,83,64,104,53,9,25,76,83,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20781.jpg,train_00001936.jpg,112,62,23,17,120,67,127,68,1,6,18,17,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20782.jpg,train_00001937.jpg,122,61,18,29,133,70,137,70,6,11,17,29,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20783.jpg,train_00001938.jpg,123,68,21,22,133,75,139,74,5,8,17,21,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
imple_20784.jpg,train_00001939.jpg,24,41,105,85,68,69,111,65,11,35,105,84,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20785.jpg,train_00001940.jpg,60,55,104,112,85,81,126,81,2,26,90,110,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20786.jpg,train_00001941.jpg,116,72,59,63,134,90,158,90,3,17,55,61,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20787.jpg,train_00001942.jpg,54,75,99,80,91,101,128,100,11,33,94,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20788.jpg,train_00001943.jpg,36,86,103,83,74,110,120,113,3,28,96,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20789.jpg,train_00001944.jpg,85,47,54,43,103,63,123,61,7,17,53,40,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20790.jpg,train_00001945.jpg,98,51,72,52,137,64,146,63,19,17,60,51,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20791.jpg,train_00001946.jpg,58,56,112,80,83,75,131,74,9,23,110,76,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20792.jpg,train_00001947.jpg,81,46,65,47,105,63,131,62,6,18,64,46,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20793.jpg,train_00001948.jpg,96,32,47,34,127,40,137,40,11,12,44,33,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20794.jpg,train_00001949.jpg,51,75,157,95,100,99,161,101,13,31,132,88,1.0,3.0,2.0,2.0,3.0,116.0,67.0,787.0,446.0
imple_20795.jpg,train_00001950.jpg,110,48,40,29,117,55,132,55,1,9,34,29,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20796.jpg,train_00001951.jpg,80,45,46,33,88,52,101,51,4,10,40,31,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20797.jpg,train_00001952.jpg,63,36,74,53,79,48,89,48,7,16,55,49,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
imple_20798.jpg,train_00001953.jpg,50,15,150,121,87,50,150,50,1,41,140,110,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20799.jpg,train_00001954.jpg,91,33,36,28,103,41,114,41,2,8,30,25,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20800.jpg,train_00001955.jpg,32,88,121,98,56,115,98,113,4,34,91,94,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20801.jpg,train_00001956.jpg,120,94,26,15,125,98,134,98,4,9,21,15,1.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20802.jpg,train_00001957.jpg,121,94,29,18,127,97,138,98,2,9,23,18,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20803.jpg,train_00001958.jpg,81,73,36,29,92,82,106,82,2,9,34,28,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20804.jpg,train_00001959.jpg,82,88,70,75,99,117,121,105,15,30,67,70,2.0,3.0,1.0,2.0,3.0,5.0,50.0,124.0,13.0
imple_20805.jpg,train_00001960.jpg,52,58,110,66,85,78,132,78,2,22,108,64,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20806.jpg,train_00001961.jpg,68,108,67,54,87,122,115,121,2,19,63,51,1.0,3.0,2.0,2.0,3.0,21.0,112.0,521.0,128.0
imple_20807.jpg,train_00001962.jpg,46,59,122,131,86,105,137,101,5,55,112,124,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20808.jpg,train_00001963.jpg,108,96,98,79,126,119,162,120,3,27,80,74,1.0,3.0,1.0,2.0,3.0,275.0,339.0,235.0,-51.0
imple_20809.jpg,train_00001964.jpg,80,103,75,45,106,114,136,114,7,14,69,43,2.0,3.0,1.0,2.0,3.0,34.0,33.0,271.0,60.0
imple_20810.jpg,train_00001965.jpg,96,104,78,47,126,116,156,118,12,14,78,47,2.0,3.0,1.0,2.0,3.0,74.0,45.0,245.0,95.0
imple_20811.jpg,train_00001966.jpg,37,11,164,176,100,61,158,63,14,57,155,175,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20812.jpg,train_00001967.jpg,106,75,28,45,110,87,114,87,2,17,18,44,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
imple_20813.jpg,train_00001968.jpg,76,80,56,40,108,95,121,97,7,19,50,39,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20814.jpg,train_00001969.jpg,60,67,109,78,97,88,138,86,10,26,105,77,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20815.jpg,train_00001970.jpg,6,38,140,85,51,69,107,68,4,39,121,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20816.jpg,train_00001971.jpg,50,87,124,100,81,116,137,113,6,37,113,98,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20817.jpg,train_00001972.jpg,47,22,148,119,79,58,139,57,8,41,125,118,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20818.jpg,train_00001973.jpg,75,63,80,86,102,83,134,89,5,26,72,83,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20819.jpg,train_00001974.jpg,34,89,67,54,64,105,86,115,1,18,58,54,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20820.jpg,train_00001975.jpg,131,47,88,71,153,66,192,65,2,28,81,70,1.0,3.0,1.0,2.0,3.0,9.0,43.0,253.0,101.0
imple_20821.jpg,train_00001976.jpg,115,71,86,69,133,92,168,93,2,28,69,68,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20822.jpg,train_00001977.jpg,89,75,69,56,100,89,125,89,4,15,55,52,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20823.jpg,train_00001978.jpg,53,74,92,66,86,93,123,95,6,19,80,63,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20824.jpg,train_00001979.jpg,118,51,49,52,142,67,153,65,24,30,36,51,3.0,1.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20825.jpg,train_00001980.jpg,33,33,111,67,74,54,112,50,18,25,103,66,1.0,3.0,1.0,2.0,3.0,53.0,65.0,237.0,68.0
imple_20826.jpg,train_00001981.jpg,36,35,179,144,60,86,134,76,21,48,151,138,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20827.jpg,train_00001982.jpg,61,53,102,109,85,91,133,96,3,40,94,108,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20828.jpg,train_00001983.jpg,25,49,179,108,75,78,151,74,5,35,175,107,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20829.jpg,train_00001984.jpg,84,93,68,110,90,121,112,124,2,34,50,110,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20830.jpg,train_00001985.jpg,83,72,105,75,155,98,164,100,34,30,86,75,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20831.jpg,train_00001986.jpg,18,41,191,154,60,83,137,90,6,45,163,140,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20832.jpg,train_00001987.jpg,173,96,33,47,182,109,196,110,1,17,32,45,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20833.jpg,train_00001988.jpg,39,35,91,73,57,53,84,49,8,20,83,71,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
imple_20834.jpg,train_00001989.jpg,96,110,91,74,113,132,149,129,4,29,93,72,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20835.jpg,train_00001990.jpg,85,83,32,52,94,94,106,97,1,16,29,49,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20836.jpg,train_00001991.jpg,114,64,31,50,124,76,137,76,1,17,28,45,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20837.jpg,train_00001992.jpg,114,46,35,56,117,67,131,62,3,21,32,52,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20838.jpg,train_00001993.jpg,101,62,24,19,107,67,117,67,2,4,21,19,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20839.jpg,train_00001994.jpg,89,64,27,21,102,72,111,70,2,8,23,20,1.0,3.0,2.0,2.0,3.0,101.0,51.0,181.0,86.0
imple_20840.jpg,train_00001995.jpg,49,36,174,140,104,75,173,74,26,49,143,137,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20841.jpg,train_00001996.jpg,52,58,149,120,102,99,170,94,11,44,140,114,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20842.jpg,train_00001997.jpg,30,66,176,107,87,94,158,92,21,26,157,93,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20843.jpg,train_00001998.jpg,70,52,123,132,104,87,157,85,8,51,122,129,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20844.jpg,train_00001999.jpg,26,50,113,91,68,76,113,70,17,23,105,85,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20845.jpg,train_00002000.jpg,38,49,114,92,77,80,116,69,13,25,108,88,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20846.jpg,train_00002001.jpg,35,52,118,95,77,77,121,75,5,30,106,88,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20847.jpg,train_00002002.jpg,79,18,70,50,102,29,128,31,7,13,63,48,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20848.jpg,train_00002003.jpg,64,25,79,56,82,42,108,35,9,15,69,52,3.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20849.jpg,train_00002004.jpg,82,20,76,54,100,33,128,33,3,14,65,53,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20850.jpg,train_00002005.jpg,85,15,62,45,95,25,114,24,2,12,49,40,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20851.jpg,train_00002006.jpg,102,34,39,63,116,50,128,42,8,14,36,56,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
imple_20852.jpg,train_00002007.jpg,83,17,58,41,109,27,130,26,8,14,56,41,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20853.jpg,train_00002008.jpg,103,41,63,45,120,52,145,52,5,12,52,42,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20854.jpg,train_00002009.jpg,93,24,54,39,111,34,132,34,4,13,47,35,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20855.jpg,train_00002010.jpg,91,25,55,40,110,34,132,34,5,13,51,38,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20856.jpg,train_00002011.jpg,31,80,24,41,35,91,44,92,1,15,22,41,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20857.jpg,train_00002012.jpg,87,25,45,32,100,32,116,33,4,9,36,31,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20858.jpg,train_00002013.jpg,88,123,93,100,108,143,142,143,4,22,85,99,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20859.jpg,train_00002014.jpg,49,50,141,101,94,75,146,83,4,35,133,100,1.0,3.0,1.0,2.0,3.0,221.0,390.0,284.0,-48.0
imple_20860.jpg,train_00002015.jpg,46,43,135,97,78,67,128,71,4,33,123,93,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20861.jpg,train_00002016.jpg,58,40,69,49,68,63,88,52,4,23,67,49,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20862.jpg,train_00002017.jpg,75,60,77,125,119,97,134,89,26,39,71,124,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20863.jpg,train_00002018.jpg,58,45,116,83,149,66,165,69,9,29,103,82,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20864.jpg,train_00002019.jpg,105,40,51,52,121,53,141,54,4,21,48,51,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20865.jpg,train_00002020.jpg,54,42,80,57,69,60,89,58,24,33,78,57,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
imple_20866.jpg,train_00002021.jpg,70,65,49,79,77,98,86,97,12,41,48,76,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
imple_20867.jpg,train_00002022.jpg,130,41,55,45,146,60,165,55,3,15,51,42,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20868.jpg,train_00002023.jpg,129,76,48,39,145,87,164,87,3,10,47,37,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20869.jpg,train_00002024.jpg,104,41,63,46,145,53,155,54,18,16,58,46,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
imple_20870.jpg,train_00002025.jpg,92,34,50,36,108,45,126,44,5,13,44,35,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20871.jpg,train_00002026.jpg,19,26,111,89,47,54,92,45,11,29,107,87,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20872.jpg,train_00002027.jpg,49,25,109,118,75,86,114,55,11,62,110,116,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20873.jpg,train_00002028.jpg,45,44,104,112,64,91,103,72,7,54,96,109,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20874.jpg,train_00002029.jpg,50,44,115,123,94,82,142,84,1,42,109,119,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20875.jpg,train_00002030.jpg,62,141,60,64,75,162,94,154,1,27,55,62,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
imple_20876.jpg,train_00002031.jpg,76,74,46,51,96,84,111,92,2,15,42,50,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
