orgImgName,imgName,face_bbx,left_eye_pos,right_eye_pos,occluder_bbx,occluder_type,occluder_degree,face_gender,face_race,face_orientation,glasses_bbx
newweibo1246.jpg,train_00003158.jpg,"51.0, 4.0, 113.0, 113.0","85.0, 25.0","138.0, 21.0","8.0, 34.0, 107.0, 109.0",2.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1247.jpg,train_00003159.jpg,"60.0, 31.0, 92.0, 92.0","77.0, 51.0","123.0, 49.0","4.0, 33.0, 90.0, 90.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1248.jpg,train_00003160.jpg,"50.0, 11.0, 85.0, 85.0","62.0, 28.0","103.0, 29.0","2.0, 45.0, 83.0, 84.0",1.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1249.jpg,train_00003161.jpg,"23.0, 78.0, 75.0, 75.0","42.0, 94.0","69.0, 92.0","6.0, 26.0, 65.0, 71.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo125.jpg,train_00003162.jpg,"59.0, 19.0, 98.0, 98.0","81.0, 41.0","122.0, 41.0","4.0, 45.0, 73.0, 98.0",1.0,3.0,2.0,2.0,3.0,"2.0, 7.0, 89.0, 39.0"
newweibo1250.jpg,train_00003163.jpg,"80.0, 32.0, 66.0, 66.0","93.0, 46.0","120.0, 46.0","4.0, 29.0, 66.0, 64.0",2.0,3.0,2.0,2.0,3.0,"1.0, 9.0, 56.0, 24.0"
newweibo1251.jpg,train_00003164.jpg,"71.0, 18.0, 62.0, 62.0","79.0, 37.0","104.0, 31.0","5.0, 27.0, 57.0, 59.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1253.jpg,train_00003165.jpg,"34.0, 39.0, 118.0, 118.0","54.0, 65.0","118.0, 67.0","6.0, 42.0, 107.0, 113.0",2.0,3.0,2.0,2.0,3.0,"2.0, 11.0, 115.0, 47.0"
newweibo1254.jpg,train_00003166.jpg,"52.0, 13.0, 82.0, 82.0","70.0, 31.0","108.0, 33.0","6.0, 32.0, 74.0, 78.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1255.jpg,train_00003167.jpg,"93.0, 66.0, 73.0, 73.0","104.0, 89.0","131.0, 79.0","2.0, 33.0, 64.0, 68.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1256.jpg,train_00003168.jpg,"26.0, 2.0, 115.0, 115.0","56.0, 16.0","122.0, 16.0","3.0, 38.0, 106.0, 108.0",3.0,3.0,2.0,2.0,3.0,"4.0, 3.0, 109.0, 44.0"
newweibo1257.jpg,train_00003169.jpg,"83.0, 28.0, 86.0, 86.0","107.0, 47.0","145.0, 47.0","10.0, 38.0, 79.0, 81.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1258.jpg,train_00003170.jpg,"37.0, 1.0, 103.0, 103.0","60.0, 12.0","115.0, 18.0","4.0, 34.0, 100.0, 92.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1259.jpg,train_00003171.jpg,"33.0, 45.0, 92.0, 92.0","55.0, 64.0","95.0, 65.0","7.0, 40.0, 87.0, 88.0",2.0,3.0,1.0,2.0,3.0,"2.0, 12.0, 87.0, 28.0"
newweibo126.jpg,train_00003172.jpg,"48.0, 34.0, 82.0, 82.0","67.0, 55.0","106.0, 55.0","5.0, 36.0, 74.0, 81.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1260.jpg,train_00003173.jpg,"57.0, 53.0, 95.0, 95.0","80.0, 75.0","124.0, 75.0","9.0, 35.0, 90.0, 86.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1261.jpg,train_00003174.jpg,"57.0, 13.0, 51.0, 51.0","78.0, 25.0","95.0, 29.0","5.0, 22.0, 41.0, 50.0",2.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1262.jpg,train_00003175.jpg,"124.0, 74.0, 53.0, 53.0","138.0, 90.0","161.0, 83.0","5.0, 24.0, 51.0, 52.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1263.jpg,train_00003176.jpg,"44.0, 50.0, 98.0, 98.0","65.0, 72.0","114.0, 72.0","7.0, 37.0, 96.0, 97.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1264.jpg,train_00003177.jpg,"33.0, 31.0, 125.0, 125.0","52.0, 67.0","111.0, 59.0","7.0, 51.0, 117.0, 116.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1265.jpg,train_00003178.jpg,"76.0, 25.0, 85.0, 85.0","97.0, 43.0","136.0, 44.0","3.0, 32.0, 85.0, 85.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1266.jpg,train_00003179.jpg,"35.0, 26.0, 94.0, 94.0","59.0, 53.0","112.0, 49.0","7.0, 44.0, 92.0, 92.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1267.jpg,train_00003180.jpg,"54.0, 31.0, 96.0, 96.0","79.0, 50.0","130.0, 49.0","5.0, 34.0, 87.0, 90.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1268.jpg,train_00003181.jpg,"68.0, 41.0, 80.0, 80.0","82.0, 61.0","122.0, 59.0","8.0, 32.0, 75.0, 75.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1269.jpg,train_00003182.jpg,"103.0, 33.0, 71.0, 71.0","136.0, 64.0","165.0, 47.0","16.0, 38.0, 70.0, 70.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo127.jpg,train_00003183.jpg,"63.0, 10.0, 69.0, 69.0","78.0, 25.0","109.0, 27.0","1.0, 24.0, 68.0, 67.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1270.jpg,train_00003184.jpg,"32.0, 14.0, 123.0, 123.0","63.0, 46.0","126.0, 46.0","11.0, 50.0, 119.0, 120.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1271.jpg,train_00003185.jpg,"45.0, 39.0, 89.0, 89.0","68.0, 62.0","107.0, 59.0","13.0, 40.0, 87.0, 88.0",3.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1272.jpg,train_00003186.jpg,"39.0, 13.0, 132.0, 132.0","78.0, 43.0","139.0, 44.0","8.0, 39.0, 113.0, 120.0",2.0,3.0,2.0,2.0,3.0,"5.0, 2.0, 112.0, 49.0"
newweibo1273.jpg,train_00003187.jpg,"21.0, 15.0, 73.0, 73.0","42.0, 34.0","75.0, 35.0","6.0, 28.0, 70.0, 70.0",2.0,3.0,2.0,2.0,3.0,"3.0, 8.0, 69.0, 31.0"
newweibo1274.jpg,train_00003188.jpg,"15.0, 1.0, 77.0, 77.0","36.0, 10.0","73.0, 20.0","2.0, 27.0, 75.0, 71.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1275.jpg,train_00003189.jpg,"101.0, 40.0, 66.0, 66.0","114.0, 55.0","144.0, 52.0","3.0, 33.0, 59.0, 64.0",2.0,2.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1276.jpg,train_00003190.jpg,"35.0, 33.0, 99.0, 99.0","50.0, 70.0","92.0, 57.0","10.0, 48.0, 85.0, 95.0",1.0,3.0,2.0,2.0,3.0,"2.0, 19.0, 81.0, 37.0"
newweibo1277.jpg,train_00003191.jpg,"27.0, 80.0, 93.0, 93.0","54.0, 95.0","102.0, 100.0","3.0, 39.0, 88.0, 91.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1278.jpg,train_00003192.jpg,"42.0, 7.0, 128.0, 128.0","87.0, 34.0","145.0, 35.0","9.0, 51.0, 121.0, 123.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1279.jpg,train_00003193.jpg,"10.0, 6.0, 127.0, 127.0","30.0, 26.0","86.0, 32.0","2.0, 45.0, 123.0, 120.0",1.0,3.0,2.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
newweibo128.jpg,train_00003194.jpg,"64.0, 47.0, 86.0, 86.0","95.0, 63.0","124.0, 80.0","3.0, 37.0, 63.0, 85.0",1.0,3.0,2.0,2.0,3.0,"11.0, 4.0, 70.0, 47.0"
newweibo1280.jpg,train_00003195.jpg,"65.0, 13.0, 83.0, 83.0","94.0, 31.0","128.0, 40.0","4.0, 37.0, 74.0, 79.0",2.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1281.jpg,train_00003196.jpg,"45.0, 44.0, 89.0, 89.0","71.0, 63.0","110.0, 74.0","2.0, 41.0, 80.0, 84.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1282.jpg,train_00003197.jpg,"20.0, 49.0, 72.0, 72.0","41.0, 65.0","69.0, 76.0","5.0, 35.0, 63.0, 69.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1283.jpg,train_00003198.jpg,"61.0, 25.0, 77.0, 77.0","80.0, 40.0","120.0, 43.0","2.0, 34.0, 74.0, 74.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1284.jpg,train_00003199.jpg,"93.0, 80.0, 79.0, 79.0","113.0, 100.0","155.0, 96.0","6.0, 40.0, 77.0, 77.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1285.jpg,train_00003200.jpg,"82.0, 4.0, 95.0, 95.0","113.0, 19.0","147.0, 21.0","5.0, 33.0, 82.0, 90.0",1.0,3.0,1.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1286.jpg,train_00003201.jpg,"55.0, 21.0, 84.0, 84.0","75.0, 40.0","114.0, 44.0","11.0, 34.0, 82.0, 78.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1287.jpg,train_00003202.jpg,"56.0, 52.0, 71.0, 71.0","78.0, 74.0","115.0, 68.0","3.0, 36.0, 66.0, 71.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1288.jpg,train_00003203.jpg,"33.0, 18.0, 123.0, 123.0","62.0, 46.0","111.0, 48.0","5.0, 44.0, 115.0, 118.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1289.jpg,train_00003204.jpg,"15.0, 18.0, 107.0, 107.0","38.0, 43.0","96.0, 49.0","5.0, 42.0, 102.0, 102.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo129.jpg,train_00003205.jpg,"61.0, 2.0, 80.0, 80.0","76.0, 19.0","114.0, 20.0","2.0, 38.0, 71.0, 78.0",2.0,3.0,2.0,2.0,3.0,"2.0, 7.0, 73.0, 29.0"
newweibo1290.jpg,train_00003206.jpg,"42.0, 57.0, 122.0, 122.0","62.0, 85.0","110.0, 93.0","3.0, 47.0, 110.0, 117.0",2.0,3.0,2.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1291.jpg,train_00003207.jpg,"29.0, 8.0, 66.0, 66.0","41.0, 24.0","72.0, 24.0","3.0, 26.0, 64.0, 63.0",3.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1292.jpg,train_00003208.jpg,"61.0, 13.0, 92.0, 92.0","77.0, 30.0","123.0, 31.0","2.0, 42.0, 86.0, 87.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1293.jpg,train_00003209.jpg,"58.0, 37.0, 89.0, 89.0","76.0, 55.0","114.0, 55.0","5.0, 27.0, 86.0, 80.0",1.0,3.0,1.0,2.0,3.0,"2.0, 8.0, 84.0, 26.0"
newweibo1294.jpg,train_00003210.jpg,"61.0, 13.0, 76.0, 76.0","74.0, 35.0","108.0, 28.0","16.0, 43.0, 52.0, 65.0",2.0,1.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1295.jpg,train_00003211.jpg,"62.0, 74.0, 92.0, 92.0","71.0, 91.0","108.0, 93.0","2.0, 47.0, 59.0, 92.0",3.0,2.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1296.jpg,train_00003212.jpg,"67.0, 35.0, 57.0, 57.0","75.0, 45.0","102.0, 47.0","10.0, 28.0, 36.0, 57.0",3.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1297.jpg,train_00003213.jpg,"54.0, 52.0, 74.0, 74.0","73.0, 70.0","107.0, 68.0","17.0, 51.0, 62.0, 66.0",2.0,1.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1298.jpg,train_00003214.jpg,"34.0, 1.0, 107.0, 107.0","59.0, 19.0","117.0, 19.0","3.0, 30.0, 105.0, 104.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1299.jpg,train_00003215.jpg,"38.0, 3.0, 91.0, 91.0","61.0, 12.0","112.0, 14.0","22.0, 55.0, 70.0, 88.0",3.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo13.jpg,train_00003216.jpg,"58.0, 30.0, 73.0, 73.0","77.0, 42.0","107.0, 44.0","6.0, 25.0, 64.0, 70.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo130.jpg,train_00003217.jpg,"9.0, 47.0, 117.0, 117.0","43.0, 67.0","87.0, 77.0","7.0, 48.0, 90.0, 112.0",1.0,3.0,1.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1300.jpg,train_00003218.jpg,"39.0, 4.0, 129.0, 129.0","83.0, 31.0","145.0, 36.0","7.0, 88.0, 97.0, 124.0",2.0,2.0,2.0,2.0,3.0,"9.0, 20.0, 119.0, 50.0"
newweibo1301.jpg,train_00003219.jpg,"13.0, 29.0, 69.0, 69.0","25.0, 43.0","56.0, 43.0","2.0, 26.0, 61.0, 67.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1302.jpg,train_00003220.jpg,"41.0, 32.0, 116.0, 116.0","67.0, 61.0","131.0, 63.0","10.0, 73.0, 112.0, 114.0",2.0,2.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1303.jpg,train_00003221.jpg,"34.0, 39.0, 96.0, 96.0","47.0, 63.0","82.0, 60.0","9.0, 47.0, 94.0, 95.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1304.jpg,train_00003222.jpg,"76.0, 54.0, 67.0, 67.0","92.0, 70.0","119.0, 72.0","6.0, 42.0, 48.0, 66.0",1.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1305.jpg,train_00003223.jpg,"58.0, 17.0, 84.0, 84.0","74.0, 37.0","115.0, 46.0","4.0, 34.0, 58.0, 76.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1307.jpg,train_00003224.jpg,"42.0, 72.0, 91.0, 91.0","65.0, 93.0","105.0, 90.0","6.0, 35.0, 84.0, 86.0",3.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1308.jpg,train_00003225.jpg,"69.0, 54.0, 85.0, 85.0","80.0, 77.0","116.0, 72.0","3.0, 48.0, 75.0, 85.0",1.0,2.0,1.0,2.0,2.0,"3.0, 9.0, 61.0, 30.0"
newweibo1309.jpg,train_00003226.jpg,"55.0, 10.0, 65.0, 65.0","70.0, 25.0","101.0, 25.0","8.0, 27.0, 50.0, 65.0",3.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo131.jpg,train_00003227.jpg,"37.0, 15.0, 108.0, 108.0","62.0, 39.0","115.0, 40.0","11.0, 40.0, 93.0, 104.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1310.jpg,train_00003228.jpg,"34.0, 2.0, 99.0, 99.0","85.0, 12.0","115.0, 44.0","13.0, 16.0, 83.0, 90.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1311.jpg,train_00003229.jpg,"65.0, 20.0, 81.0, 81.0","88.0, 37.0","127.0, 35.0","20.0, 45.0, 79.0, 80.0",3.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1312.jpg,train_00003230.jpg,"54.0, 41.0, 79.0, 79.0","81.0, 58.0","114.0, 65.0","4.0, 18.0, 66.0, 78.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1313.jpg,train_00003231.jpg,"7.0, 15.0, 160.0, 160.0","54.0, 54.0","135.0, 64.0","1.0, 64.0, 142.0, 155.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1315.jpg,train_00003232.jpg,"32.0, 45.0, 90.0, 90.0","45.0, 70.0","80.0, 63.0","5.0, 35.0, 81.0, 82.0",1.0,3.0,2.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1316.jpg,train_00003233.jpg,"53.0, 15.0, 94.0, 94.0","74.0, 37.0","119.0, 36.0","1.0, 31.0, 83.0, 89.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1317.jpg,train_00003234.jpg,"24.0, 49.0, 63.0, 63.0","41.0, 62.0","66.0, 63.0","4.0, 21.0, 49.0, 61.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1318.jpg,train_00003235.jpg,"44.0, 59.0, 110.0, 110.0","73.0, 79.0","127.0, 81.0","2.0, 40.0, 94.0, 107.0",1.0,3.0,2.0,2.0,3.0,"1.0, 17.0, 108.0, 36.0"
newweibo1319.jpg,train_00003236.jpg,"81.0, 11.0, 85.0, 85.0","100.0, 31.0","137.0, 37.0","3.0, 26.0, 63.0, 84.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo132.jpg,train_00003237.jpg,"40.0, 51.0, 125.0, 125.0","73.0, 79.0","130.0, 76.0","8.0, 44.0, 114.0, 122.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1320.jpg,train_00003238.jpg,"63.0, 51.0, 56.0, 56.0","75.0, 63.0","99.0, 67.0","2.0, 16.0, 47.0, 55.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1321.jpg,train_00003239.jpg,"101.0, 69.0, 38.0, 38.0","107.0, 81.0","126.0, 78.0","1.0, 21.0, 34.0, 35.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1322.jpg,train_00003240.jpg,"50.0, 34.0, 105.0, 105.0","75.0, 55.0","118.0, 54.0","3.0, 42.0, 100.0, 101.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1323.jpg,train_00003241.jpg,"13.0, 4.0, 143.0, 143.0","48.0, 29.0","128.0, 25.0","4.0, 46.0, 140.0, 135.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1324.jpg,train_00003242.jpg,"77.0, 31.0, 78.0, 78.0","93.0, 46.0","128.0, 48.0","4.0, 28.0, 68.0, 75.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1325.jpg,train_00003243.jpg,"50.0, 8.0, 78.0, 78.0","82.0, 25.0","109.0, 26.0","11.0, 23.0, 70.0, 76.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1326.jpg,train_00003244.jpg,"49.0, 2.0, 90.0, 90.0","70.0, 23.0","114.0, 23.0","3.0, 33.0, 88.0, 88.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1327.jpg,train_00003245.jpg,"70.0, 6.0, 43.0, 43.0","79.0, 17.0","99.0, 19.0","1.0, 19.0, 40.0, 42.0",1.0,2.0,1.0,2.0,3.0,"2.0, 5.0, 38.0, 16.0"
newweibo1328.jpg,train_00003246.jpg,"63.0, 26.0, 79.0, 79.0","84.0, 46.0","122.0, 45.0","1.0, 31.0, 78.0, 79.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1329.jpg,train_00003247.jpg,"76.0, 2.0, 85.0, 85.0","93.0, 22.0","132.0, 20.0","3.0, 30.0, 71.0, 84.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo133.jpg,train_00003248.jpg,"42.0, 2.0, 86.0, 86.0","67.0, 18.0","107.0, 23.0","6.0, 33.0, 76.0, 83.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1330.jpg,train_00003249.jpg,"51.0, 65.0, 74.0, 74.0","67.0, 78.0","105.0, 79.0","2.0, 26.0, 69.0, 73.0",2.0,3.0,1.0,2.0,3.0,"4.0, 6.0, 69.0, 22.0"
newweibo1331.jpg,train_00003250.jpg,"41.0, 20.0, 132.0, 132.0","59.0, 58.0","117.0, 49.0","4.0, 50.0, 121.0, 130.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1332.jpg,train_00003251.jpg,"2.0, 11.0, 134.0, 134.0","15.0, 45.0","64.0, 40.0","6.0, 56.0, 127.0, 125.0",1.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1333.jpg,train_00003252.jpg,"26.0, 33.0, 130.0, 130.0","56.0, 58.0","114.0, 62.0","5.0, 38.0, 115.0, 124.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1334.jpg,train_00003253.jpg,"72.0, 6.0, 48.0, 48.0","85.0, 17.0","103.0, 20.0","4.0, 19.0, 44.0, 47.0",3.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1335.jpg,train_00003254.jpg,"2.0, 47.0, 71.0, 71.0","10.0, 67.0","45.0, 67.0","1.0, 29.0, 49.0, 70.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1336.jpg,train_00003255.jpg,"48.0, 39.0, 110.0, 110.0","72.0, 62.0","118.0, 62.0","4.0, 29.0, 93.0, 108.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1338.jpg,train_00003256.jpg,"21.0, 35.0, 69.0, 69.0","44.0, 52.0","73.0, 52.0","4.0, 27.0, 65.0, 66.0",1.0,3.0,2.0,2.0,4.0,"6.0, 8.0, 62.0, 26.0"
newweibo1339.jpg,train_00003257.jpg,"74.0, 25.0, 68.0, 68.0","86.0, 39.0","115.0, 43.0","2.0, 20.0, 58.0, 66.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo134.jpg,train_00003258.jpg,"19.0, 31.0, 56.0, 56.0","35.0, 45.0","60.0, 46.0","6.0, 29.0, 53.0, 54.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1340.jpg,train_00003259.jpg,"41.0, 22.0, 84.0, 84.0","58.0, 37.0","99.0, 41.0","3.0, 27.0, 80.0, 82.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1341.jpg,train_00003260.jpg,"50.0, 45.0, 94.0, 94.0","69.0, 66.0","109.0, 68.0","5.0, 39.0, 73.0, 92.0",2.0,3.0,1.0,2.0,3.0,"1.0, 12.0, 78.0, 33.0"
newweibo1342.jpg,train_00003261.jpg,"46.0, 31.0, 91.0, 91.0","63.0, 55.0","112.0, 55.0","3.0, 38.0, 79.0, 89.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1343.jpg,train_00003262.jpg,"58.0, 16.0, 105.0, 105.0","79.0, 39.0","130.0, 40.0","2.0, 31.0, 99.0, 94.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1344.jpg,train_00003263.jpg,"24.0, 1.0, 101.0, 101.0","44.0, 6.0","93.0, 10.0","2.0, 20.0, 90.0, 97.0",1.0,3.0,2.0,2.0,3.0,"2.0, 1.0, 94.0, 41.0"
newweibo1346.jpg,train_00003264.jpg,"38.0, 4.0, 117.0, 117.0","54.0, 28.0","105.0, 28.0","4.0, 41.0, 108.0, 109.0",1.0,3.0,2.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1347.jpg,train_00003265.jpg,"68.0, 60.0, 94.0, 94.0","101.0, 85.0","131.0, 84.0","10.0, 35.0, 78.0, 91.0",1.0,3.0,1.0,2.0,4.0,"23.0, 16.0, 57.0, 23.0"
newweibo1348.jpg,train_00003266.jpg,"29.0, 6.0, 88.0, 88.0","53.0, 27.0","96.0, 27.0","1.0, 38.0, 81.0, 84.0",1.0,3.0,2.0,2.0,4.0,"2.0, 6.0, 86.0, 37.0"
newweibo1349.jpg,train_00003267.jpg,"39.0, 20.0, 108.0, 108.0","64.0, 44.0","114.0, 41.0","2.0, 51.0, 101.0, 101.0",1.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo135.jpg,train_00003268.jpg,"42.0, 17.0, 97.0, 97.0","63.0, 41.0","103.0, 42.0","4.0, 39.0, 77.0, 97.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1350.jpg,train_00003269.jpg,"76.0, 30.0, 88.0, 88.0","90.0, 49.0","129.0, 52.0","2.0, 31.0, 70.0, 81.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1351.jpg,train_00003270.jpg,"59.0, 45.0, 93.0, 93.0","77.0, 72.0","113.0, 67.0","6.0, 39.0, 82.0, 85.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1352.jpg,train_00003271.jpg,"66.0, 40.0, 67.0, 67.0","81.0, 57.0","115.0, 63.0","2.0, 22.0, 60.0, 66.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1353.jpg,train_00003272.jpg,"39.0, 9.0, 104.0, 104.0","65.0, 31.0","113.0, 29.0","3.0, 37.0, 98.0, 100.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
newweibo1354.jpg,train_00003273.jpg,"44.0, 42.0, 81.0, 81.0","67.0, 56.0","107.0, 60.0","2.0, 26.0, 75.0, 78.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
